period,mean_regret
6111,8.4624663550351
6112,8.46292855079879
6113,8.463390746562476
6114,8.463852942326165
6115,8.464315138089852
6116,8.46477733385354
6117,8.465239529617227
6118,8.465701725380915
6119,8.466163921144602
6120,8.466626116908293
6121,8.46708831267198
6122,8.467550508435668
6123,8.468012704199356
6124,8.468474899963043
6125,8.468937095726732
6126,8.469399291490419
6127,8.469861487254105
6128,8.470323683017797
6129,8.470785878781482
6130,8.471248074545171
6131,8.471710270308858
6132,8.472172466072546
6133,8.472634661836235
6134,8.473096857599923
6135,8.47355905336361
6136,8.4740212491273
6137,8.474483444890986
6138,8.474945640654676
6139,8.475407836418363
6140,8.47587003218205
6141,8.486409512949336
6142,8.487972029063396
6143,8.488636848712137
6144,8.489211898714341
6145,8.489777971751895
6146,8.490343147092982
6147,8.49090823266442
6148,8.4914733092589
6149,8.492038384955677
6150,8.492603460562687
6151,8.49316853616072
6152,8.493733611757857
6153,8.4942986873549
6154,8.494863762951939
6155,8.495428838548973
6156,8.495993914146009
6157,8.496558989743045
6158,8.497124065340081
6159,8.497689140937116
6160,8.498254216534152
6161,8.498819292131188
6162,8.499384367728222
6163,8.49994944332526
6164,8.500514518922294
6165,8.50107959451933
6166,8.501644670116367
6167,8.502209745713401
6168,8.502774821310435
6169,8.503339896907473
6170,8.50390497250451
6171,8.504470048101544
6172,8.50503512369858
6173,8.505600199295616
6174,8.506165274892652
6175,8.506730350489686
6176,8.507295426086722
6177,8.507860501683759
6178,8.508425577280793
6179,8.50899065287783
6180,8.509555728474865
6181,8.510120804071901
6182,8.510685879668937
6183,8.511250955265972
6184,8.511816030863008
6185,8.512381106460044
6186,8.51294618205708
6187,8.513511257654114
6188,8.51407633325115
6189,8.514641408848187
6190,8.515206484445223
6191,8.515771560042257
6192,8.516336635639293
6193,8.51690171123633
6194,8.517466786833364
6195,8.518031862430401
6196,8.518596938027436
6197,8.519162013624472
6198,8.519727089221508
6199,8.520292164818542
6200,8.520857240415577
6201,8.521422316012615
6202,8.52198739160965
6203,8.522552467206685
6204,8.523117542803721
6205,8.523682618400757
6206,8.524247693997793
6207,8.524812769594828
6208,8.525377845191864
6209,8.5259429207889
6210,8.526507996385934
6211,8.527073071982972
6212,8.527638147580006
6213,8.528203223177043
6214,8.528768298774079
6215,8.529333374371113
6216,8.52989844996815
6217,8.530463525565185
6218,8.531028601162221
6219,8.531593676759256
6220,8.532158752356292
6221,8.532723827953328
6222,8.533288903550364
6223,8.533853979147398
6224,8.534419054744435
6225,8.53498413034147
6226,8.535549205938505
6227,8.536114281535543
6228,8.536679357132577
6229,8.537244432729613
6230,8.53780950832665
6231,8.538374583923684
6232,8.538939659520718
6233,8.539504735117756
6234,8.540069810714792
6235,8.540634886311826
6236,8.541199961908863
6237,8.541765037505899
6238,8.542330113102935
6239,8.542895188699969
6240,8.543460264297005
6241,8.544025339894041
6242,8.544590415491076
6243,8.545155491088114
6244,8.545720566685148
6245,8.546285642282184
6246,8.54685071787922
6247,8.547415793476254
6248,8.54798086907329
6249,8.548545944670327
6250,8.549111020267363
6251,8.549676095864397
6252,8.550241171461433
6253,8.55080624705847
6254,8.551371322655505
6255,8.55193639825254
6256,8.552501473849576
6257,8.553066549446612
6258,8.553631625043646
6259,8.554196700640684
6260,8.554761776237719
6261,8.555326851834755
6262,8.55589192743179
6263,8.556457003028825
6264,8.55702207862586
6265,8.557587154222897
6266,8.558152229819934
6267,8.558717305416968
6268,8.559282381014004
6269,8.55984745661104
6270,8.560412532208076
6271,8.56097760780511
6272,8.561542683402147
6273,8.562107758999183
6274,8.562672834596217
6275,8.563237910193255
6276,8.56380298579029
6277,8.564368061387325
6278,8.564933136984362
6279,8.565498212581396
6280,8.566063288178432
6281,8.566628363775468
6282,8.567193439372504
6283,8.567758514969539
6284,8.568323590566575
6285,8.56888866616361
6286,8.569453741760647
6287,8.570018817357681
6288,8.570583892954717
6289,8.571148968551753
6290,8.571714044148788
6291,8.572279119745826
6292,8.57284419534286
6293,8.573409270939896
6294,8.573974346536932
6295,8.574539422133967
6296,8.575104497731001
6297,8.575669573328039
6298,8.576234648925075
6299,8.57679972452211
6300,8.577364800119145
6301,8.577929875716181
6302,8.578494951313218
6303,8.579060026910252
6304,8.579625102507288
6305,8.580190178104324
6306,8.580755253701358
