period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9104,11.81617631440671,6.436771647794137,2.0354859185424603,7.826623914063487,15.805728714749932
9105,11.81674935227235,6.436923135119627,2.0355338230409803,7.827103059112028,15.806395645432671
9106,11.817322390137988,6.4370747058547275,2.0355817539159347,7.827582152462757,15.80706262781322
9107,11.817895428003627,6.437226359993545,2.03562971116546,7.828061194119326,15.80772966188793
9108,11.818468465869264,6.437378097530183,2.035677694787692,7.828540184085388,15.808396747653141
9109,11.819041503734905,6.437529918458746,2.035725704780766,7.8290191223646035,15.809063885105207
9110,11.819614541600545,6.437681822773334,2.0357737411428167,7.829498008960625,15.809731074240466
9111,11.820187579466184,6.437833810468045,2.035821803871977,7.829976843877109,15.81039831505526
9112,11.820760617331823,6.437985881536973,2.03586989296638,7.830455627117718,15.811065607545927
9113,11.821333655197462,6.438138035974208,2.035918008424156,7.8309343586861155,15.811732951708809
9114,11.821906693063102,6.438290273773842,2.035966150243438,7.831413038585964,15.81240034754024
9115,11.82247973092874,6.4384425949299615,2.0360143184223545,7.831891666820924,15.813067795036554
9116,11.823052768794378,6.43859499943665,2.0360625129590355,7.832370243394669,15.813735294194087
9117,11.823625806660019,6.438747487287987,2.0361107338516087,7.832848768310866,15.814402845009171
9118,11.824198844525657,6.438900058478054,2.036158981098202,7.833327241573182,15.815070447478133
9119,11.824771882391298,6.439052713000926,2.0362072546969423,7.8338056631852915,15.815738101597304
9120,11.825344920256935,6.439205450850675,2.0362555546459546,7.834284033150864,15.816405807363006
9121,11.825917958122576,6.439358272021374,2.0363038809433647,7.8347623514735805,15.81707356477157
9122,11.826490995988214,6.4395111765070885,2.036352233587296,7.835240618157114,15.817741373819315
9123,11.827064033853853,6.4396641643018855,2.0364006125758727,7.835718833205142,15.818409234502564
9124,11.82763707171949,6.4398172353998255,2.036449017907216,7.8361969966213465,15.819077146817634
9125,11.828210109585132,6.43997038979497,2.036497449579448,7.836675108409414,15.81974511076085
9126,11.828783147450771,6.440123627481378,2.0365459075906904,7.837153168573018,15.820413126328525
9127,11.82935618531641,6.440276948453102,2.0365943919390626,7.837631177115847,15.821081193516973
9128,11.829929223182049,6.440430352704191,2.036642902622682,7.838109134041592,15.821749312322506
9129,11.830502261047688,6.440583840228701,2.036691439639669,7.8385870393539365,15.82241748274144
9130,11.831075298913328,6.440737411020673,2.03674000298814,7.839064893056574,15.823085704770083
9131,11.831648336778965,6.440891065074152,2.036788592666211,7.839542695153192,15.823753978404739
9132,11.832221374644604,6.441044802383183,2.036837208671999,7.840020445647486,15.824422303641722
9133,11.832794412510244,6.4411986229417995,2.036885851003618,7.840498144543153,15.825090680477336
9134,11.833367450375885,6.441352526744041,2.036934519659182,7.8409757918438885,15.825759108907882
9135,11.833940488241524,6.4415065137839385,2.0369832146368045,7.841453387553387,15.826427588929661
9136,11.834513526107163,6.4416605840555246,2.037031935934598,7.84193093167535,15.827096120538975
9137,11.835086563972801,6.441814737552827,2.0370806835506734,7.842408424213481,15.827764703732122
