period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9304,11.426608212116948,6.295537046603446,1.9908236161236492,7.524593924514596,15.3286224997193
9305,11.427228365032146,6.295580111395595,1.9908372344066647,7.525187385595084,15.329269344469209
9306,11.427848517947345,6.2956232554687945,1.9908508777605494,7.525780797536668,15.32991623835802
9307,11.428468670862545,6.295666478821416,1.9908645461847887,7.526374160340358,15.330563181384731
9308,11.429088823777743,6.295709781451825,1.9908782396788653,7.526967474007167,15.33121017354832
9309,11.429708976692945,6.295753163358387,1.990891958242263,7.52756073853811,15.33185721484778
9310,11.430329129608143,6.295796624539461,1.9909057018744627,7.528153953934197,15.33250430528209
9311,11.43094928252334,6.295840164993408,1.9909194705749458,7.528747120196446,15.333151444850234
9312,11.431569435438542,6.295883784718582,1.9909332643431916,7.529340237325886,15.333798633551197
9313,11.43218958835374,6.295927483713333,1.990947083178679,7.52993330532353,15.33444587138395
9314,11.432809741268938,6.295971261976016,1.9909609270808872,7.530526324190399,15.335093158347478
9315,11.433429894184139,6.296015119504973,1.9909747960492923,7.531119293927526,15.335740494440751
9316,11.434050047099337,6.2960590562985495,1.990988690083371,7.531712214535929,15.336387879662745
9317,11.434670200014539,6.296103072355085,1.991002609182598,7.532305086016647,15.33703531401243
9318,11.435290352929735,6.296147167672918,1.9910165533464481,7.532897908370697,15.337682797488775
9319,11.435910505844934,6.296191342250381,1.9910305225743943,7.533490681599121,15.338330330090747
9320,11.436530658760136,6.2962355960858085,1.991044516865909,7.534083405702955,15.338977911817317
9321,11.437150811675334,6.296279929177529,1.9910585362204645,7.534676080683224,15.339625542667445
9322,11.437770964590532,6.296324341523866,1.9910725806375302,7.535268706540974,15.340273222640091
9323,11.438391117505732,6.296368833123146,1.991086650116577,7.535861283277242,15.340920951734223
9324,11.43901127042093,6.296413403973686,1.9911007446570728,7.536453810893068,15.341568729948794
9325,11.439631423336133,6.2964580540738035,1.9911148642584853,7.537046289389502,15.342216557282764
9326,11.440251576251331,6.296502783421813,1.9911290089202818,7.537638718767578,15.342864433735084
9327,11.440871729166528,6.296547592016026,1.991143178641928,7.538231099028349,15.343512359304707
9328,11.44149188208173,6.296592479854751,1.9911573734228893,7.538823430172867,15.344160333990592
9329,11.442112034996928,6.296637446936291,1.991171593262629,7.5394157122021745,15.344808357791681
9330,11.442732187912126,6.296682493258952,1.9911858381606113,7.540007945117328,15.345456430706925
9331,11.443352340827326,6.29672761882103,1.9912001081162976,7.540600128919383,15.34610455273527
9332,11.443972493742525,6.296772823620822,1.991214403129149,7.541192263609393,15.346752723875657
9333,11.444592646657727,6.296818107656622,1.9912287231986265,7.5417843491884184,15.347400944127035
9334,11.445212799572923,6.296863470926722,1.9912430683241893,7.542376385657512,15.348049213488334
9335,11.445832952488121,6.296908913429407,1.9912574385052955,7.542968373017743,15.3486975319585
9336,11.446453105403323,6.296954435162964,1.9912718337414035,7.543560311270173,15.349345899536473
9337,11.447073258318522,6.297000036125672,1.991286254031969,7.544152200415862,15.349994316221181
9338,11.44769341123372,6.297045716315813,1.9913006993764484,7.544744040455882,15.350642782011558
9339,11.44831356414892,6.2970914757316585,1.9913151697742955,7.545335831391301,15.351291296906538
9340,11.448933717064119,6.2971373143714855,1.9913296652249652,7.545927573223187,15.35193986090505
9341,11.44955386997932,6.297183232233562,1.99134418572791,7.546519265952617,15.352588474006023
9342,11.450174022894519,6.297229229316154,1.9913587312825813,7.54711090958066,15.353237136208378
9343,11.450794175809715,6.297275305617528,1.991373301888431,7.547702504108391,15.353885847511041
9344,11.451414328724917,6.297321461135946,1.9913878975449097,7.548294049536894,15.35453460791294
9345,11.452034481640116,6.297367695869661,1.9914025182514647,7.548885545867245,15.355183417412986
9346,11.452654634555314,6.297414009816933,1.991417164007546,7.549476993100524,15.355832276010105
9347,11.453274787470514,6.297460402976013,1.9914318348126003,7.550068391237818,15.35648118370321
9348,11.453894940385712,6.297506875345149,1.9914465306660738,7.550659740280208,15.357130140491217
9349,11.454515093300914,6.2975534269225895,1.9914612515674124,7.551251040228786,15.357779146373042
9350,11.455135246216111,6.2976000577065765,1.9914759975160603,7.551842291084633,15.35842820134759
9351,11.45575539913131,6.297646767695349,1.9914907685114605,7.552433492848847,15.359077305413772
9352,11.456375552046511,6.2976935568871495,1.9915055645530573,7.55302464552252,15.359726458570503
9353,11.45699570496171,6.297740425280209,1.9915203856402914,7.553615749106738,15.36037566081668
9354,11.457615857876908,6.297787372872761,1.9915352317726036,7.554206803602605,15.361024912151212
9355,11.458236010792108,6.2978343996630315,1.991550102949434,7.554797809011218,15.361674212572998
9356,11.458856163707306,6.29788150564925,1.9915649991702218,7.555388765333672,15.362323562080942
9357,11.459476316622508,6.297928690829636,1.9915799204344045,7.555979672571075,15.362972960673941
9358,11.460096469537707,6.2979759552024115,1.9915948667414194,7.556570530724525,15.363622408350889
9359,11.460716622452903,6.298023298765794,1.9916098380907032,7.557161339795124,15.364271905110682
9360,11.461336775368105,6.2980707215179965,1.9916248344816905,7.5577520997839915,15.364921450952219
9361,11.461956928283303,6.298118223457231,1.9916398559138162,7.558342810692224,15.365571045874383
9362,11.462577081198502,6.298165804581704,1.9916549023865129,7.558933472520937,15.366220689876066
9363,11.463197234113702,6.298213464889624,1.991669973899214,7.559524085271242,15.366870382956161
9364,11.4638173870289,6.298261204379191,1.9916850704513507,7.5601146489442534,15.367520125113547
9365,11.464437539944102,6.2983090230486045,1.9917001920423532,7.5607051635410905,15.368169916347114
9366,11.465057692859299,6.298356920896063,1.9917153386716517,7.561295629062862,15.368819756655736
9367,11.465677845774497,6.298404897919757,1.9917305103386749,7.561886045510694,15.3694696460383
9368,11.466297998689699,6.29845295411788,1.9917457070428506,7.562476412885712,15.370119584493686
9369,11.466918151604897,6.298501089488618,1.9917609287836053,7.56306673118903,15.370769572020764
9370,11.467538304520096,6.298549304030157,1.9917761755603658,7.563657000421779,15.371419608618412
9371,11.468158457435296,6.298597597740678,1.9917914473725566,7.564247220585084,15.372069694285507
9372,11.468778610350494,6.29864597061836,1.991806744219602,7.564837391680074,15.372719829020914
9373,11.469398763265696,6.29869442266138,1.9918220661009247,7.565427513707883,15.373370012823509
9374,11.470018916180894,6.298742953867911,1.9918374130159482,7.566017586669636,15.374020245692153
9375,11.47063906909609,6.2987915642361205,1.9918527849640923,7.56660761056647,15.374670527625712
9376,11.471259222011293,6.2988402537641806,1.9918681819447792,7.5671975853995255,15.37532085862306
9377,11.471879374926491,6.298889022450251,1.991883603957427,7.567787511169934,15.375971238683048
9378,11.47249952784169,6.298937870292496,1.991899051001455,7.568377387878838,15.37662166780454
9379,11.47311968075689,6.298986797289072,1.99191452307628,7.568967215527381,15.3772721459864
9380,11.473739833672088,6.299035803438136,1.9919300201813197,7.569556994116701,15.377922673227474
9381,11.47435998658729,6.299084888737841,1.9919455423159895,7.57014672364795,15.37857324952663
9382,11.474980139502486,6.299134053186335,1.9919610894797042,7.5707364041222664,15.379223874882706
9383,11.475600292417685,6.299183296781766,1.991976661671878,7.571326035540804,15.379874549294566
9384,11.476220445332887,6.299232619522277,1.9919922588919237,7.5719156179047165,15.380525272761057
9385,11.476840598248085,6.29928202140601,1.9920078811392534,7.5725051512151484,15.381176045281022
9386,11.477460751163283,6.299331502431102,1.9920235284132783,7.573094635473257,15.38182686685331
9387,11.478080904078483,6.299381062595688,1.9920392007134091,7.573684070680201,15.382477737476766
9388,11.478701056993682,6.299430701897901,1.9920548980390544,7.574273456837135,15.383128657150229
9389,11.479321209908884,6.299480420335869,1.992070620389623,7.574862793945223,15.383779625872545
9390,11.479941362824082,6.299530217907721,1.9920863677645229,7.575452082005617,15.384430643642547
9391,11.480561515739279,6.299580094611576,1.9921021401631591,7.576041321019487,15.38508171045907
9392,11.48118166865448,6.2996300504455585,1.992117937584939,7.576630510988,15.385732826320961
9393,11.481801821569679,6.2996800854077835,1.9921337600292661,7.577219651912317,15.38638399122704
9394,11.482421974484877,6.299730199496366,1.9921496074955445,7.57780874379361,15.387035205176144
9395,11.483042127400077,6.29978039270942,1.9921654799831776,7.578397786633049,15.387686468167106
9396,11.483662280315276,6.29983066504505,1.9921813774915664,7.578986780431805,15.388337780198746
9397,11.484282433230478,6.299881016501366,1.9921973000201127,7.579575725191057,15.3889891412699
